Sentence #,Word,POS,Tag
Sentence: 273,aspek-aspek,,O
Sentence: 273,e-learning,,O
Sentence: 273,yang,,O
Sentence: 273,sedang,,O
Sentence: 273,berjalan,,O
Sentence: 273,di,,O
Sentence: 273,institusi.,,O
Sentence: 273,Rekomendasi,,O
Sentence: 273,tersebut,,O
Sentence: 273,dapat,,O
Sentence: 273,dijadikan,,O
Sentence: 273,road,,O
Sentence: 273,map,,O
Sentence: 273,bagi,,O
Sentence: 273,institusi,,O
Sentence: 273,untuk,,O
Sentence: 273,meningkatkan,,O
Sentence: 273,kualitas,,O
Sentence: 273,e-learning,,O
Sentence: 273,dengan,,O
Sentence: 273,memperbaiki,,O
Sentence: 273,aspek,,O
Sentence: 273,yang,,O
Sentence: 273,masih,,O
Sentence: 273,kurang,,O
Sentence: 273,agar,,O
Sentence: 273,tercipta,,O
Sentence: 273,budaya,,O
Sentence: 273,perbaikan,,O
Sentence: 273,yang,,O
Sentence: 273,berkelanjutan,,O
Sentence: 273,di,,O
Sentence: 273,institusi.,,O
Sentence: 273,Pada,,O
Sentence: 273,penelitian,,O
Sentence: 273,selanjutnya,,O
Sentence: 273,dapat,,O
Sentence: 273,elearning,,O
Sentence: 273,dengan,,O
Sentence: 273,dilakukan,,O
Sentence: 273,pengukuran,,O
Sentence: 273,kematangan,,O
Sentence: 273,jika,,O
Sentence: 273,lengkap,,O
Sentence: 273,",",,O
Sentence: 273,menggunakan,,O
Sentence: 273,35,,O
Sentence: 273,proses,,O
Sentence: 273,eMM,,O
Sentence: 273,memungkinkan,,O
Sentence: 273,dilakukan,,O
Sentence: 273,pengambilan,,O
Sentence: 273,data,,O
Sentence: 273,untuk,,O
Sentence: 273,mengukur,,O
Sentence: 273,887,,O
Sentence: 273,praktik,,O
Sentence: 273,/,,O
Sentence: 273,pertanyaan,,O
Sentence: 273,yang,,O
Sentence: 273,ada.,,O
Sentence: 273,secara,,O
Sentence: 274,Implementasi,,O
Sentence: 274,dan,,O
Sentence: 274,Evaluasi,,O
Sentence: 274,Visualisasi,,O
Sentence: 274,Data,,O
Sentence: 274,Interaktif,,O
Sentence: 274,PDRB,,O
Sentence: 274,dengan,,O
Sentence: 274,Analisis,,O
Sentence: 274,Shift,,O
Sentence: 274,Share,,O
Sentence: 274,dan,,O
Sentence: 274,Location,,O
Sentence: 274,Quotient,,O
Sentence: 274,PDRB,,O
Sentence: 274,Sumatera,,O
Sentence: 274,Utara,,O
Sentence: 274,Menurut,,O
Sentence: 274,Lapangan,,O
Sentence: 274,Usaha,,O
Sentence: 274,Krisbana,,O
Sentence: 274,Togar,,O
Sentence: 274,Sianturi,,O
Sentence: 274,(,,O
Sentence: 274,221810378,,O
Sentence: 274,",",,O
Sentence: 274,4SI1,,O
Sentence: 274,),,O
Sentence: 274,Dosen,,O
Sentence: 274,Pembimbing,,O
Sentence: 274,:,,O
Sentence: 274,Farid,,O
Sentence: 274,Ridho,,O
Sentence: 274,",",,O
Sentence: 274,S.S.T.,,O
Sentence: 274,",",,O
Sentence: 274,S,,O
Sentence: 274,M.T.,,O
Sentence: 274,Ringkasan—,,O
Sentence: 274,Setiap,,O
Sentence: 274,tahunnya,,O
Sentence: 274,Badan,,O
Sentence: 274,Pusat,,O
Sentence: 274,Statistik,,O
Sentence: 274,(,,O
Sentence: 274,BPS,,O
Sentence: 274,),,O
Sentence: 274,mengeluarkan,,O
Sentence: 274,publikasi,,O
Sentence: 274,Tinjauan,,O
Sentence: 274,Produk,,O
Sentence: 274,Domestik,,O
Sentence: 274,Regional,,O
Sentence: 274,Bruto,,O
Sentence: 274,(,,O
Sentence: 274,PDRB,,O
Sentence: 274,),,O
Sentence: 274,Kabupaten,,O
Sentence: 274,/,,O
Sentence: 274,Kota,,O
Sentence: 274,Se-Sumatera,,O
Sentence: 274,Utara,,O
Sentence: 274,Menurut,,O
Sentence: 274,Lapangan,,O
Sentence: 274,Usaha.,,O
Sentence: 274,Publikasi,,O
Sentence: 274,tersebut,,O
Sentence: 274,berisi,,O
Sentence: 274,perkembangan,,O
Sentence: 274,dari,,O
Sentence: 274,17,,O
Sentence: 274,sektor,,O
Sentence: 274,lapangan,,O
Sentence: 274,usaha,,O
Sentence: 274,dan,,O
Sentence: 274,visualisasinya.,,O
Sentence: 274,Namun,,O
Sentence: 274,",",,O
Sentence: 274,visualisasi,,O
Sentence: 274,yang,,O
Sentence: 274,ada,,O
Sentence: 274,hanya,,O
Sentence: 274,berbentuk,,O
Sentence: 274,infografis,,O
Sentence: 274,",",,O
Sentence: 274,sedangkan,,O
Sentence: 274,data,,O
Sentence: 274,yang,,O
Sentence: 274,ada,,O
Sentence: 274,memiliki,,O
Sentence: 274,dimensi,,O
Sentence: 274,/,,O
Sentence: 274,variabel,,O
Sentence: 274,yang,,O
Sentence: 274,cukup,,O
Sentence: 274,besar.,,O
Sentence: 274,Berdasarkan,,O
Sentence: 274,hal,,O
Sentence: 274,itu,,O
Sentence: 274,peneliti,,O
Sentence: 274,ingin,,O
Sentence: 274,mengimplementasikan,,B-TEMUAN
Sentence: 274,visualisasi,,I-TEMUAN
Sentence: 274,data,,I-TEMUAN
Sentence: 274,interaktif,,I-TEMUAN
Sentence: 274,publikasi,,I-TEMUAN
Sentence: 274,PDRB,,I-TEMUAN
Sentence: 274,pada,,I-TEMUAN
Sentence: 274,VISDAT,,I-TEMUAN
Sentence: 274,PDRB,,I-TEMUAN
Sentence: 274,agar,,I-TEMUAN
Sentence: 274,memudahkan,,I-TEMUAN
Sentence: 274,pengguna,,I-TEMUAN
Sentence: 274,dalam,,I-TEMUAN
Sentence: 274,memahami,,I-TEMUAN
Sentence: 274,data.,,I-TEMUAN
Sentence: 274,Evaluasi,,O
Sentence: 274,terhadap,,O
Sentence: 274,VISDAT,,O
Sentence: 274,PDRB,,O
Sentence: 274,juga,,O
Sentence: 274,dilakukan,,O
Sentence: 274,untuk,,O
Sentence: 274,mengetahui,,O
Sentence: 274,penilaian,,O
Sentence: 274,pengguna,,O
Sentence: 274,terhadap,,O
Sentence: 274,visualisasi,,O
Sentence: 274,data,,O
Sentence: 274,interaktif,,O
Sentence: 274,yang,,O
Sentence: 274,dilakukan,,O
Sentence: 274,berdasarkan,,O
Sentence: 274,indikator,,O
Sentence: 274,penilaian,,O
Sentence: 274,yang,,O
Sentence: 274,telah,,O
Sentence: 274,ditentukan.,,O
Sentence: 274,Hasil,,O
Sentence: 274,dari,,O
Sentence: 274,evaluasi,,O
Sentence: 274,visualisasi,,B-TEMUAN
Sentence: 274,data,,O
Sentence: 274,interaktif,,O
Sentence: 274,yaitu,,O
Sentence: 274,visualisasi,,O
Sentence: 274,data,,O
Sentence: 274,Choropleth,,B-TEMUAN
Sentence: 274,Map,,I-TEMUAN
Sentence: 274,",",,I-TEMUAN
Sentence: 274,Bar,,I-TEMUAN
Sentence: 274,Chart,,I-TEMUAN
Sentence: 274,",",,I-TEMUAN
Sentence: 274,Tree,,I-TEMUAN
Sentence: 274,Map,,I-TEMUAN
Sentence: 274,",",,I-TEMUAN
Sentence: 274,Pie,,I-TEMUAN
Sentence: 274,Chart,,I-TEMUAN
Sentence: 274,",",,I-TEMUAN
Sentence: 274,dan,,I-TEMUAN
Sentence: 274,Line,,I-TEMUAN
Sentence: 274,Chart,,I-TEMUAN
Sentence: 274,tergolong,,O
Sentence: 274,kategori,,O
Sentence: 274,Best,,O
Sentence: 274,Imaginable,,O
Sentence: 274,Visualization,,O
Sentence: 274,",",,O
Sentence: 274,sedangkan,,O
Sentence: 274,visualisasi,,O
Sentence: 274,data,,O
Sentence: 274,Sankey,,O
Sentence: 274,Diagram,,O
Sentence: 274,tergolong,,O
Sentence: 274,kategori,,O
Sentence: 274,Excellent,,O
Sentence: 274,Visualization.,,O
Sentence: 274,Penilaian,,O
Sentence: 274,terhadap,,O
Sentence: 274,visualisasi,,O
Sentence: 274,data,,O
Sentence: 274,terbaik,,O
Sentence: 274,terhadap,,O
Sentence: 274,data,,O
Sentence: 274,kategorik,,O
Sentence: 274,publikasi,,O
Sentence: 274,PDRB,,O
Sentence: 274,secara,,O
Sentence: 274,berturut-turut,,O
Sentence: 274,Bar,,O
Sentence: 274,Chart,,O
Sentence: 274,",",,O
Sentence: 274,Tree,,O
Sentence: 274,Map,,O
Sentence: 274,",",,O
Sentence: 274,Pie,,O
Sentence: 274,Chart,,O
Sentence: 274,",",,O
Sentence: 274,dan,,O
Sentence: 274,Sankey,,O
Sentence: 274,Diagram.,,O
Sentence: 274,Sehingga,,O
Sentence: 274,dapat,,O
Sentence: 274,disimpulkan,,O
Sentence: 274,bahwa,,O
Sentence: 274,visualisasi,,B-TEMUAN
Sentence: 274,data,,I-TEMUAN
Sentence: 274,kategorik,,I-TEMUAN
Sentence: 274,terbaik,,I-TEMUAN
Sentence: 274,yaitu,,I-TEMUAN
Sentence: 274,visualisasi,,I-TEMUAN
Sentence: 274,data,,I-TEMUAN
Sentence: 274,Bar,,I-TEMUAN
Sentence: 274,Chart,,I-TEMUAN
Sentence: 274,dan,,I-TEMUAN
Sentence: 274,Tree,,I-TEMUAN
Sentence: 274,Map.,,I-TEMUAN
Sentence: 274,Kata,,O
Sentence: 274,Kunci—,,O
Sentence: 274,visualisasi,,O
Sentence: 274,data,,O
Sentence: 274,",",,O
Sentence: 274,PDRB,,O
Sentence: 274,",",,O
Sentence: 274,evaluasi,,O
Sentence: 274,",",,O
Sentence: 274,location,,O
Sentence: 274,quotient,,O
Sentence: 274,",",,O
Sentence: 274,shift,,O
Sentence: 274,share.,,O
Sentence: 274,[SEP],,O
Sentence: 274,Berdasarkan,,O
Sentence: 274,hasil,,O
Sentence: 274,dan,,O
Sentence: 274,pembahasan,,O
Sentence: 274,pada,,O
Sentence: 274,bagian,,O
Sentence: 274,sebelumnya,,O
Sentence: 274,",",,O
Sentence: 274,maka,,O
Sentence: 274,dapat,,O
Sentence: 274,diambil,,O
Sentence: 274,kesimpulan,,O
Sentence: 274,sebagai,,O
Sentence: 274,berikut,,O
Sentence: 274,:,,O
Sentence: 274,1.,,O
Sentence: 274,2.,,O
Sentence: 274,3.,,O
Sentence: 274,Best,,O
Sentence: 274,tergolong,,O
Sentence: 274,Implementasi,,O
Sentence: 274,visualisasi,,O
Sentence: 274,data,,O
Sentence: 274,interaktif,,O
Sentence: 274,terhadap,,O
Sentence: 274,publikasi,,O
Sentence: 274,Tinjauan,,O
Sentence: 274,PDRB,,O
Sentence: 274,melalui,,O
Sentence: 274,6,,O
Sentence: 274,jenis,,O
Sentence: 274,visualisasi,,O
Sentence: 274,data,,O
Sentence: 274,telah,,O
Sentence: 274,dilakukan.,,O
Sentence: 274,Evaluasi,,O
Sentence: 274,terhadap,,O
Sentence: 274,VISDAT,,O
Sentence: 274,PDRB,,O
Sentence: 274,dengan,,O
Sentence: 274,8,,O
Sentence: 274,indikator,,O
Sentence: 274,telah,,O
Sentence: 274,dilakukan.,,O
Sentence: 274,Choropleth,,O
Sentence: 274,Map,,O
Sentence: 274,tergolong,,O
Sentence: 274,kategori,,O
Sentence: 274,Best,,O
Sentence: 274,Imaginable,,O
Sentence: 274,Visualization.,,O
Sentence: 274,Begitu,,O
Sentence: 274,pula,,O
Sentence: 274,dengan,,O
Sentence: 274,visualisasi,,O
Sentence: 274,data,,O
Sentence: 274,Bar,,O
Sentence: 274,Chart,,O
Sentence: 274,",",,O
Sentence: 274,Tree,,O
Sentence: 274,Map,,O
Sentence: 274,",",,O
Sentence: 274,dan,,O
Sentence: 274,Line,,O
Sentence: 274,Chart,,O
Sentence: 274,juga,,O
Sentence: 274,Imaginable,,O
Sentence: 274,kategori,,O
Sentence: 274,ini,,O
Sentence: 274,berdasarkan,,O
Sentence: 274,skor,,O
Sentence: 274,yang,,O
Sentence: 274,Visualization.,,O
Sentence: 274,Hasil,,O
Sentence: 274,diperoleh,,O
Sentence: 274,masing-masing,,O
Sentence: 274,visualisasi,,O
Sentence: 274,data,,O
Sentence: 274,tersebut,,O
Sentence: 274,bernilai,,O
Sentence: 274,lebih,,O
Sentence: 274,dari,,O
Sentence: 274,85.,,O
Sentence: 274,Sedangkan,,O
Sentence: 274,visualisasi,,O
Sentence: 274,data,,O
Sentence: 274,Sankey,,O
Sentence: 274,Diagram,,O
Sentence: 274,tergolong,,O
Sentence: 274,kategori,,O
Sentence: 274,Excellent,,O
Sentence: 274,Visualization,,O
Sentence: 274,karena,,O
Sentence: 274,mendapat,,O
Sentence: 274,skor,,O
Sentence: 274,antara,,O
Sentence: 274,73,,O
Sentence: 274,–,,O
Sentence: 274,85.,,O
Sentence: 274,Penilaian,,B-TEMUAN
Sentence: 274,terhadap,,I-TEMUAN
Sentence: 274,visualisasi,,I-TEMUAN
Sentence: 274,data,,I-TEMUAN
Sentence: 274,terbaik,,I-TEMUAN
Sentence: 274,terhadap,,I-TEMUAN
Sentence: 274,data,,I-TEMUAN
Sentence: 274,kategorik,,I-TEMUAN
Sentence: 274,publikasi,,I-TEMUAN
Sentence: 274,Tinjauan,,I-TEMUAN
Sentence: 274,PDRB,,I-TEMUAN
Sentence: 274,secara,,I-TEMUAN
Sentence: 274,berturut-turut,,I-TEMUAN
Sentence: 274,Bar,,I-TEMUAN
Sentence: 274,Chart,,I-TEMUAN
Sentence: 274,",",,I-TEMUAN
Sentence: 274,Tree,,I-TEMUAN
Sentence: 274,Map,,I-TEMUAN
Sentence: 274,",",,I-TEMUAN
Sentence: 274,Pie,,I-TEMUAN
Sentence: 274,Chart,,I-TEMUAN
Sentence: 274,",",,I-TEMUAN
Sentence: 274,dan,,I-TEMUAN
Sentence: 274,dapat,,I-TEMUAN
Sentence: 274,terakhir,,I-TEMUAN
Sentence: 274,disimpulkan,,I-TEMUAN
Sentence: 274,bahwa,,I-TEMUAN
Sentence: 274,visualisasi,,I-TEMUAN
Sentence: 274,data,,I-TEMUAN
Sentence: 274,kategorik,,I-TEMUAN
Sentence: 274,terbaik,,I-TEMUAN
Sentence: 274,pada,,I-TEMUAN
Sentence: 274,VISDAT,,I-TEMUAN
Sentence: 274,PDRB,,I-TEMUAN
Sentence: 274,menurut,,I-TEMUAN
Sentence: 274,penilaian,,I-TEMUAN
Sentence: 274,pengguna,,I-TEMUAN
Sentence: 274,yaitu,,I-TEMUAN
Sentence: 274,visualisasi,,I-TEMUAN
Sentence: 274,data,,I-TEMUAN
Sentence: 274,Bar,,I-TEMUAN
Sentence: 274,Chart,,I-TEMUAN
Sentence: 274,dan,,I-TEMUAN
Sentence: 274,Tree,,I-TEMUAN
Sentence: 274,Map.,,I-TEMUAN
Sentence: 274,Sankey,,O
Sentence: 274,Diagram.,,O
Sentence: 274,Sehingga,,O
Sentence: 274,Berdasarkan,,O
Sentence: 274,penelitian,,O
Sentence: 274,yang,,O
Sentence: 274,dilakukan,,O
Sentence: 274,",",,O
Sentence: 274,peneliti,,O
Sentence: 274,menyadari,,O
Sentence: 274,masih,,O
Sentence: 274,terdapat,,O
Sentence: 274,beberapa,,O
Sentence: 274,kekurangan,,O
Sentence: 274,yang,,O
Sentence: 274,menjadi,,O
Sentence: 274,kelemahan,,O
Sentence: 274,dari,,O
Sentence: 274,penelitian,,O
Sentence: 274,ini.,,O
Sentence: 274,Berikut,,O
Sentence: 274,adalah,,O
Sentence: 274,beberapa,,O
Sentence: 274,saran,,O
Sentence: 274,yang,,O
Sentence: 274,diberikan,,O
Sentence: 274,oleh,,O
Sentence: 274,peneliti,,O
Sentence: 274,:,,O
Sentence: 274,1.,,O
Sentence: 274,Membuat,,O
Sentence: 274,basis,,O
Sentence: 274,data,,O
Sentence: 274,untuk,,O
Sentence: 274,penyimpanan,,O
Sentence: 274,data-data,,O
Sentence: 274,publikasi,,O
Sentence: 274,Tinjauan,,O
Sentence: 274,PDRB,,O
Sentence: 274,Kabupaten,,O
Sentence: 274,/,,O
Sentence: 274,Kota,,O
Sentence: 274,Se,,O
Sentence: 274,Sumatera,,O
Sentence: 274,Utara,,O
Sentence: 274,yang,,O
Sentence: 274,diterbitkan,,O
Sentence: 274,oleh,,O
Sentence: 274,BPS.,,O
Sentence: 274,2.,,O
Sentence: 274,Visualisasi,,O
Sentence: 274,data,,O
Sentence: 274,pada,,O
Sentence: 274,VISDAT,,O
Sentence: 274,PDRB,,O
Sentence: 274,dapat,,O
Sentence: 274,terhubung,,O
Sentence: 274,dengan,,O
Sentence: 274,basis,,O
Sentence: 274,data,,O
Sentence: 274,publikasi,,O
Sentence: 274,Tinjauan,,O
Sentence: 274,PDRB,,O
Sentence: 274,agar,,O
Sentence: 274,visualisasi,,O
Sentence: 274,dapat,,O
Sentence: 274,diperbarui,,O
Sentence: 274,secara,,O
Sentence: 274,otomatis,,O
Sentence: 274,ketika,,O
Sentence: 274,data,,O
Sentence: 274,PDRB,,O
Sentence: 274,pada,,O
Sentence: 274,basis,,O
Sentence: 274,data,,O
Sentence: 274,diperbarui.,,O
Sentence: 274,3.,,O
Sentence: 274,Jenis,,O
Sentence: 274,visualisasi,,O
Sentence: 274,data,,O
Sentence: 274,pada,,O
Sentence: 274,VISDAT,,O
Sentence: 274,PDRB,,O
Sentence: 274,ditambah,,O
Sentence: 274,dan,,O
Sentence: 274,analisis,,O
Sentence: 274,pada,,O
Sentence: 274,data,,O
Sentence: 274,PDRB,,O
Sentence: 274,juga,,O
Sentence: 274,ditambah,,O
Sentence: 274,seperti,,O
Sentence: 274,indeks,,O
Sentence: 274,williamson,,O
Sentence: 274,dan,,O
Sentence: 274,topologi,,O
Sentence: 274,klassen.,,O
Sentence: 275,Peramalan,,O
Sentence: 275,Pergerakan,,O
Sentence: 275,Inflasi,,O
Sentence: 275,Indonesia,,O
Sentence: 275,menggunakan,,O
Sentence: 275,Hybrid,,O
Sentence: 275,ARIMA,,O
Sentence: 275,Fuzzy,,O
Sentence: 275,C-Means,,O
Sentence: 275,General,,O
Sentence: 275,Regression,,O
Sentence: 275,Neural,,O
Sentence: 275,Network,,O
Sentence: 275,Shally,,O
Sentence: 275,Nabila,,O
Sentence: 275,(,,O
Sentence: 275,221911007,,O
Sentence: 275,",",,O
Sentence: 275,4SD1,,O
Sentence: 275,),,O
Sentence: 275,Dosen,,O
Sentence: 275,Pembimbing,,O
Sentence: 275,:,,O
Sentence: 275,Dr.,,O
Sentence: 275,Achmad,,O
Sentence: 275,Syahrul,,O
Sentence: 275,Choir,,O
Sentence: 275,",",,O
Sentence: 275,SST,,O
Sentence: 275,",",,O
Sentence: 275,M.Si.,,O
Sentence: 275,Ringkasan—,,O
Sentence: 275,Inflasi,,O
Sentence: 275,merupakan,,O
Sentence: 275,proses,,O
Sentence: 275,kenaikan,,O
Sentence: 275,harga,,O
Sentence: 275,barang,,O
Sentence: 275,dan,,O
Sentence: 275,jasa,,O
Sentence: 275,secara,,O
Sentence: 275,terus,,O
Sentence: 275,menerus,,O
Sentence: 275,dalam,,O
Sentence: 275,jangka,,O
Sentence: 275,waktu,,O
Sentence: 275,tertentu.,,O
Sentence: 275,Inflasi,,O
Sentence: 275,menjadi,,O
Sentence: 275,salah,,O
Sentence: 275,satu,,O
Sentence: 275,indikator,,O
Sentence: 275,penting,,O
Sentence: 275,yang,,O
Sentence: 275,dapat,,O
Sentence: 275,memberikan,,O
Sentence: 275,informasi,,O
Sentence: 275,mengenai,,O
Sentence: 275,perubahan,,O
Sentence: 275,harga,,O
Sentence: 275,barang,,O
Sentence: 275,dan,,O
Sentence: 275,jasa,,O
Sentence: 275,yang,,O
Sentence: 275,dikonsumsi,,O
Sentence: 275,oleh,,O
Sentence: 275,masyarakat.,,O
Sentence: 275,Perubahan,,O
Sentence: 275,harga,,O
Sentence: 275,barang,,O
Sentence: 275,dan,,O
Sentence: 275,jasa,,O
Sentence: 275,ini,,O
Sentence: 275,dapat,,O
Sentence: 275,berakibat,,O
Sentence: 275,langsung,,O
Sentence: 275,terhadap,,O
Sentence: 275,berbagai,,O
Sentence: 275,hal,,O
Sentence: 275,yang,,O
Sentence: 275,berhubungan,,O
Sentence: 275,dengan,,O
Sentence: 275,parameter,,O
Sentence: 275,ekonomi.,,O
Sentence: 275,Inflasi,,O
Sentence: 275,yang,,O
Sentence: 275,stabil,,O
Sentence: 275,merupakan,,O
Sentence: 275,prasyarat,,O
Sentence: 275,bagi,,O
Sentence: 275,pertumbuhan,,O
Sentence: 275,ekonomi,,O
Sentence: 275,berkelanjutan,,O
Sentence: 275,yang,,O
Sentence: 275,nantinya,,O
Sentence: 275,akan,,O
Sentence: 275,membawa,,O
Sentence: 275,manfaat,,O
Sentence: 275,untuk,,O
Sentence: 275,meningkatkan,,O
Sentence: 275,kesejahteraan,,O
Sentence: 275,masyarakat,,O
Sentence: 275,di,,O
Sentence: 275,Indonesia,,O
Sentence: 275,sehingga,,O
Sentence: 275,perlu,,O
Sentence: 275,dilakukan,,O
Sentence: 275,peramalan,,O
Sentence: 275,sebagai,,O
Sentence: 275,salah,,O
Sentence: 275,satu,,O
Sentence: 275,pertimbangan,,O
Sentence: 275,dalam,,O
Sentence: 275,mengambil,,O
Sentence: 275,sebuah,,O
Sentence: 275,kebijakan.,,O
Sentence: 275,Beberapa,,O
Sentence: 275,metode,,B-METODE
Sentence: 275,peramalan,,I-METODE
Sentence: 275,telah,,O
Sentence: 275,digunakan,,O
Sentence: 275,untuk,,O
Sentence: 275,meramalkan,,O
Sentence: 275,inflasi.,,O
Sentence: 275,Salah,,O
Sentence: 275,satu,,O
Sentence: 275,metode,,O
Sentence: 275,yang,,O
Sentence: 275,memiliki,,O
Sentence: 275,akurasi,,O
Sentence: 275,tinggi,,O
Sentence: 275,dalam,,O
Sentence: 275,meramalkan,,O
Sentence: 275,inflasi,,O
Sentence: 275,yaitu,,O
Sentence: 275,metode,,O
Sentence: 275,hybrid,,O
Sentence: 275,ARIMA-NN.,,O
Sentence: 275,Oleh,,O
Sentence: 275,karena,,O
Sentence: 275,itu,,O
Sentence: 275,",",,O
Sentence: 275,penelitian,,O
Sentence: 275,ini,,O
Sentence: 275,melakukan,,B-TUJUAN
Sentence: 275,peramalan,,I-TUJUAN
Sentence: 275,terhadap,,I-TUJUAN
Sentence: 275,laju,,I-TUJUAN
Sentence: 275,inflasi,,I-TUJUAN
Sentence: 275,di,,I-TUJUAN
Sentence: 275,Indonesia,,I-TUJUAN
Sentence: 275,dengan,,I-TUJUAN
Sentence: 275,menggunakan,,I-TUJUAN
Sentence: 275,metode,,I-TUJUAN
Sentence: 275,Hybrid,,I-TUJUAN
Sentence: 275,ARIMA,,I-TUJUAN
Sentence: 275,Fuzzy,,I-TUJUAN
Sentence: 275,C-Means,,I-TUJUAN
Sentence: 275,General,,I-TUJUAN
Sentence: 275,Regression,,I-TUJUAN
Sentence: 275,Neural,,I-TUJUAN
Sentence: 275,Network,,I-TUJUAN
Sentence: 275,yang,,O
Sentence: 275,menghasilkan,,O
Sentence: 275,akurasi,,O
Sentence: 275,lebih,,O
Sentence: 275,baik,,O
Sentence: 275,daripada,,O
Sentence: 275,metode,,O
Sentence: 275,ARIMA.,,O
Sentence: 275,Kata,,O
Sentence: 275,Kunci—,,O
Sentence: 275,Inflasi,,O
Sentence: 275,",",,O
Sentence: 275,Peramalan,,O
Sentence: 275,",",,O
Sentence: 275,ARIMA,,O
Sentence: 275,",",,O
Sentence: 275,Hybrid,,O
Sentence: 275,",",,O
Sentence: 275,FCMGRNN,,O
Sentence: 275,[SEP],,O
Sentence: 275,7.1,,O
Sentence: 275,Kesimpulan,,O
Sentence: 275,Berdasarkan,,O
Sentence: 275,hasil,,O
Sentence: 275,dan,,O
Sentence: 275,pembahasan,,O
Sentence: 275,",",,O
Sentence: 275,dapat,,O
Sentence: 275,ditarik,,O
Sentence: 275,kesimpulan,,O
Sentence: 275,sebagai,,O
Sentence: 275,berikut,,O
Sentence: 275,:,,O
Sentence: 275,1.,,O
Sentence: 275,Model,,O
Sentence: 275,hybrid,,O
Sentence: 275,ARIMA-FCMGRNN,,O
Sentence: 275,yang,,O
Sentence: 275,dihasilkan,,O
Sentence: 275,(,,O
Sentence: 275,19,,O
Sentence: 275,),,O
Sentence: 275,pada,,O
Sentence: 275,penelitian,,O
Sentence: 275,ini,,O
Sentence: 275,yaitu,,O
Sentence: 275,sebagai,,O
Sentence: 275,berikut.,,O
Sentence: 275,𝑦̂𝑡,,O
Sentence: 275,=,,O
Sentence: 275,(,,O
Sentence: 275,"0,7731",,O
Sentence: 275,+,,O
Sentence: 275,"1,1320",,O
Sentence: 275,𝑌𝑡−1,,O
Sentence: 275,−,,O
Sentence: 275,"0,9494",,O
Sentence: 275,𝑌𝑡−2,,O
Sentence: 275,+,,O
Sentence: 275,"0,2884",,O
Sentence: 275,𝑌𝑡−3,,O
Sentence: 275,−,,O
Sentence: 275,"0,0901",,O
Sentence: 275,𝑌𝑡−4,,O
Sentence: 275,+,,O
Sentence: 275,"0,2499",,O
Sentence: 275,𝑌𝑡−5,,O
Sentence: 275,+,,O
Sentence: 275,𝑒𝑡,,O
Sentence: 275,+,,O
Sentence: 275,"0,6914",,O
Sentence: 275,𝑒𝑡−1,,O
Sentence: 275,−,,O
Sentence: 275,"0,6147",,O
Sentence: 275,𝑒𝑡−2,,O
Sentence: 275,−,,O
Sentence: 275,"0,2178",,O
Sentence: 275,𝑒𝑡−3,,O
Sentence: 275,),,O
Sentence: 275,∑,,O
Sentence: 275,+,,O
Sentence: 275,𝑣𝑘𝑤𝑡𝑘,,O
Sentence: 275,exp,,O
Sentence: 275,(,,O
Sentence: 275,−0.5,,O
Sentence: 275,(,,O
Sentence: 275,(,,O
Sentence: 275,x,,O
Sentence: 275,−,,O
Sentence: 275,𝜇𝑘,,O
Sentence: 275,),,O
Sentence: 275,Σ−1,,O
Sentence: 275,(,,O
Sentence: 275,x,,O
Sentence: 275,−,,O
Sentence: 275,𝜇𝑘,,O
Sentence: 275,),,O
Sentence: 275,′,,O
Sentence: 275,),,O
Sentence: 275,𝑤𝑡𝑘,,O
Sentence: 275,exp,,O
Sentence: 275,(,,O
Sentence: 275,−0.5,,O
Sentence: 275,(,,O
Sentence: 275,x,,O
Sentence: 275,−,,O
Sentence: 275,𝜇𝑘,,O
Sentence: 275,),,O
Sentence: 275,Σ−1,,O
Sentence: 275,(,,O
Sentence: 275,x,,O
Sentence: 275,−,,O
Sentence: 275,𝜇𝑘,,O
Sentence: 275,),,O
Sentence: 275,′,,O
Sentence: 275,),,O
Sentence: 275,11,,O
Sentence: 275,𝑘=1,,O
Sentence: 275,11,,O
Sentence: 275,∑,,O
Sentence: 275,𝑘=1,,O
Sentence: 275,𝑖,,O
Sentence: 275,=,,O
Sentence: 275,"1,2,3",,O
Sentence: 275,",",,O
Sentence: 275,…,,O
Sentence: 275,",",,O
Sentence: 275,𝑇,,O
Sentence: 275,−,,O
Sentence: 275,5,,O
Sentence: 275,;,,O
Sentence: 275,x’,,O
Sentence: 275,=,,O
Sentence: 275,(,,O
Sentence: 275,𝑦𝑡−1,,O
Sentence: 275,",",,O
Sentence: 275,𝑦𝑡−,,O
Sentence: 275,2,,O
Sentence: 275,",",,O
Sentence: 275,…,,O
Sentence: 275,",",,O
Sentence: 275,𝑦𝑡−,,O
Sentence: 275,5,,O
Sentence: 275,),,O
Sentence: 275,.,,O
Sentence: 275,2.,,O
Sentence: 275,Untuk,,O
Sentence: 275,memperoleh,,O
Sentence: 275,peramalan,,O
Sentence: 275,inflasi,,O
Sentence: 275,",",,O
Sentence: 275,variabel,,O
Sentence: 275,input,,O
Sentence: 275,yang,,O
Sentence: 275,digunakan,,O
Sentence: 275,pada,,O
Sentence: 275,model,,O
Sentence: 275,hybrid,,O
Sentence: 275,ARIMA-,,O
Sentence: 275,FCMGRNN,,O
Sentence: 275,yaitu,,O
Sentence: 275,𝑌𝑡−1,,O
